1
9
258
2742.184	1979.830	0.000
-1186.309	3256.275	0.000
985.308	3256.275	0.000
2742.184	1979.830	0.000
-2943.184	1979.830	0.000
-1186.309	3256.275	0.000
-2404.625	1424.709	-0.920
-2943.184	1979.830	0.000
2742.184	1979.830	0.000
571.574	1239.527	-0.200
-2404.625	1424.709	-0.920
2742.184	1979.830	0.000
3413.250	-85.500	0.000
571.574	1239.527	-0.200
2742.184	1979.830	0.000
3413.250	-85.500	0.000
676.515	-196.367	-0.200
571.574	1239.527	-0.200
2238.276	-220.813	-0.920
676.515	-196.367	-0.200
3413.250	-85.500	0.000
2245.724	-315.187	-0.920
2238.276	-220.813	-0.920
3413.250	-85.500	0.000
704.907	-584.852	-0.200
841.316	-426.005	-0.920
2245.724	-315.187	-0.920
776.574	-1565.473	-0.200
704.907	-584.852	-0.200
2245.724	-315.187	-0.920
776.574	-1565.473	-0.200
2245.724	-315.187	-0.920
3413.250	-85.500	0.000
2742.184	-2150.829	0.000
707.426	-1570.527	-0.200
776.574	-1565.473	-0.200
2742.184	-2150.829	0.000
776.574	-1565.473	-0.200
3413.250	-85.500	0.000
-2404.625	1424.709	-0.920
-2481.375	1369.291	-0.920
-2943.184	1979.830	0.000
-2481.375	1369.291	-0.920
-3614.250	-85.500	0.000
-2943.184	1979.830	0.000
-1308.826	-254.564	-0.920
-3614.250	-85.500	0.000
-2481.375	1369.291	-0.920
-1308.826	-254.564	-0.920
-1291.263	-278.886	-0.920
-3614.250	-85.500	0.000
-1291.263	-278.886	-0.920
-1274.872	-301.586	-0.920
-3614.250	-85.500	0.000
-1274.872	-301.586	-0.920
-1256.139	-327.530	-0.920
-3614.250	-85.500	0.000
-1256.139	-327.530	-0.920
-1253.797	-330.772	-0.920
-3614.250	-85.500	0.000
-1253.797	-330.772	-0.920
-1238.576	-351.852	-0.920
-3614.250	-85.500	0.000
-1238.576	-351.852	-0.920
-1229.076	-364.996	-0.920
-3614.250	-85.500	0.000
-1229.076	-364.996	-0.920
-1209.469	-390.193	-0.920
-3614.250	-85.500	0.000
-1209.469	-390.193	-0.920
-1202.612	-398.225	-0.920
-3614.250	-85.500	0.000
-1202.612	-398.225	-0.920
-1186.597	-415.644	-0.920
